age,gender,marital_status,months_at_company,num_appraisals,base_salary,num_penalties,num_raise_requests,num_benefits,past_performance_score,sentiment_score,attendance_rate,completion_rate,attrition_risk
50,Male,Single,82,9,10738.02,4,2,6,0,4,0.926,0.721,3
23,Female,Divorced,18,4,9056.69,1,4,0,2,1,0.969,0.894,2
59,Female,Married,93,2,6367.8,8,1,9,2,2,0.984,0.744,4
30,Male,Married,57,8,11140.75,10,5,1,3,0,0.901,0.838,5
39,Female,Single,10,1,5300.26,2,3,6,1,0,0.865,0.618,2
41,Female,Married,54,5,11987.25,3,0,5,1,2,0.914,0.352,2
58,Female,Divorced,117,7,14970.38,9,3,0,0,2,0.852,0.672,4
36,Male,Divorced,82,2,18312.79,1,4,10,4,3,0.963,0.574,0
41,Female,Married,11,2,15887.49,2,4,8,0,3,0.934,0.414,3
27,Male,Single,69,3,16797.85,8,4,3,3,3,0.955,0.874,4
28,Male,Divorced,79,5,3564.84,7,3,2,4,1,0.931,0.769,3
36,Female,Married,111,9,8046.77,3,1,3,2,1,0.893,0.211,2
50,Female,Married,68,7,15863.38,1,1,7,3,0,0.973,0.912,1
46,Male,Single,63,2,18529.65,6,2,1,0,4,0.956,0.923,4
27,Male,Divorced,113,10,16343.71,1,3,4,3,4,0.892,0.488,1
37,Male,Single,51,6,18308.06,4,2,6,0,0,0.961,0.94,2
50,Female,Married,64,0,11991.39,2,2,7,1,2,0.876,0.378,3
31,Female,Married,105,2,15041.26,9,3,1,0,3,1.0,0.318,5
45,Male,Divorced,2,2,13538.39,1,0,5,2,0,0.874,0.816,2
51,Male,Married,41,10,12120.15,1,1,3,2,0,0.914,0.431,2
43,Male,Married,39,7,4200.23,2,2,0,2,0,0.886,0.586,2
55,Female,Divorced,109,5,4397.22,4,5,9,4,1,0.993,0.805,2
36,Male,Married,46,7,6075.86,9,1,4,2,1,0.86,0.587,3
56,Female,Single,61,6,6312.65,8,1,2,1,4,0.991,0.624,5
41,Male,Married,46,4,4497.29,3,3,1,4,0,0.955,0.337,1
37,Female,Married,96,9,5033.01,10,4,2,2,0,0.865,0.052,5
28,Male,Single,36,7,17496.04,7,2,2,1,3,0.994,0.456,3
22,Male,Single,78,7,3596.53,10,5,2,2,0,0.976,0.996,5
47,Female,Married,73,4,10179.36,0,2,3,0,2,0.918,0.181,1
25,Female,Single,94,3,12996.05,3,2,6,4,1,0.872,0.219,2
56,Female,Single,4,9,19316.51,5,5,3,3,4,0.987,0.096,2
28,Female,Divorced,91,7,13645.04,2,4,3,3,0,0.912,0.688,2
30,Male,Single,76,5,14443.08,1,5,10,0,3,0.954,0.61,2
53,Female,Married,101,8,16150.33,1,3,0,1,1,0.9,0.042,1
27,Female,Divorced,103,0,12740.4,3,2,1,3,1,0.985,0.897,2
36,Female,Single,16,0,5787.08,9,0,0,0,2,0.91,0.355,5
27,Male,Divorced,9,0,19970.58,8,5,5,3,1,0.998,0.491,4
28,Female,Divorced,46,5,16663.21,0,0,2,0,2,0.917,0.557,0
36,Female,Married,52,2,4441.37,4,3,6,1,2,0.896,0.925,2
56,Male,Single,20,4,19560.5,1,4,6,2,3,0.913,0.481,2
50,Female,Married,58,5,17333.31,0,1,8,4,2,0.99,0.877,0
27,Male,Married,32,3,8901.3,0,2,7,1,2,0.876,0.357,1
55,Male,Divorced,76,1,3688.43,1,5,5,2,2,0.953,0.683,2
57,Female,Divorced,16,5,11818.5,4,4,0,2,3,0.915,0.163,3
39,Male,Divorced,102,9,18078.71,3,2,9,4,1,0.871,0.565,1
58,Male,Single,100,5,8282.21,9,2,1,0,2,0.935,0.097,5
59,Female,Single,2,5,18213.31,2,4,6,4,3,0.906,0.52,2
56,Female,Divorced,81,6,4735.44,1,1,3,0,3,0.934,0.883,1
36,Male,Divorced,43,4,7094.99,10,3,4,4,3,0.993,0.907,4
48,Female,Divorced,89,0,8238.88,9,1,4,2,4,0.884,0.172,5
33,Male,Divorced,111,4,17833.26,3,5,7,2,1,0.987,0.856,2
32,Male,Married,115,9,7739.69,3,0,9,2,0,0.933,0.948,2
46,Female,Single,3,0,3372.54,0,0,5,2,0,0.976,0.792,0
42,Female,Single,30,6,16436.57,1,1,7,2,0,0.875,0.211,2
31,Female,Divorced,98,4,11798.03,0,4,1,4,2,0.997,0.593,1
44,Female,Divorced,53,6,13678.08,6,0,5,1,4,0.879,0.196,3
41,Male,Married,107,5,10588.6,5,3,3,4,2,0.969,0.517,2
44,Male,Single,76,9,6986.0,5,2,4,0,3,0.888,0.623,4
37,Male,Single,72,6,6053.49,7,1,6,0,1,0.956,0.267,5
23,Male,Divorced,34,2,4297.65,7,4,5,0,0,0.93,0.638,5
28,Male,Divorced,50,6,19534.84,1,5,8,4,1,0.861,0.963,1
55,Female,Married,4,2,16448.7,0,5,10,2,3,0.991,0.698,2
43,Male,Divorced,60,1,19789.31,10,5,3,2,3,0.889,0.739,5
47,Male,Divorced,76,7,7501.49,0,4,3,4,3,0.885,0.443,1
59,Male,Single,102,1,17403.72,8,1,3,4,2,0.889,0.831,4
36,Male,Divorced,75,8,16422.79,7,2,3,2,3,0.886,0.855,4
26,Male,Single,44,1,13575.34,3,5,8,4,4,0.959,0.702,2
22,Male,Divorced,14,6,18908.07,0,5,6,3,2,0.908,0.8,1
54,Female,Single,12,2,15086.42,0,4,7,2,2,0.99,0.449,1
47,Male,Married,44,1,16170.52,10,0,2,3,0,0.925,0.597,4
45,Male,Divorced,8,4,3211.06,3,5,5,0,1,0.898,0.693,3
53,Male,Married,11,7,15868.03,6,1,1,2,1,0.89,0.938,3
38,Female,Married,53,2,15485.02,6,4,10,0,0,0.994,0.95,4
38,Female,Single,31,7,4844.17,2,0,3,1,4,0.912,0.312,2
30,Female,Married,86,4,16881.46,1,1,9,0,2,0.89,0.455,2
30,Female,Divorced,64,8,4224.57,4,4,7,2,4,0.994,0.85,3
37,Female,Single,63,7,10260.76,8,3,6,3,2,0.897,0.021,4
42,Male,Divorced,49,2,7138.13,2,2,1,2,0,0.985,0.322,2
51,Female,Single,12,0,7833.89,6,0,8,2,2,0.966,0.032,3
33,Male,Divorced,20,5,8308.46,1,2,0,3,3,0.979,0.333,1
47,Male,Divorced,110,5,8628.32,4,0,7,0,4,1.0,0.842,2
58,Female,Single,62,2,5871.25,7,2,6,3,4,0.876,0.848,3
32,Female,Married,35,1,11761.82,10,4,0,1,3,0.851,0.476,5
30,Female,Single,9,8,15379.83,5,4,9,3,2,0.85,0.229,3
50,Female,Divorced,94,7,14481.91,7,2,9,4,4,0.913,0.705,3
45,Female,Married,94,3,15570.95,6,2,9,3,0,0.868,0.093,3
26,Male,Single,73,5,4006.56,4,5,4,2,3,0.967,0.315,3
46,Female,Married,53,2,10320.67,6,5,7,2,2,0.904,0.623,4
37,Male,Divorced,115,6,6084.42,3,2,6,1,0,0.905,0.6,3
34,Male,Divorced,33,0,5216.91,6,4,3,3,4,0.979,0.566,4
46,Female,Single,116,8,8253.97,7,2,1,2,2,0.88,0.836,3
41,Female,Single,91,1,11964.53,3,3,0,0,2,0.986,0.1,1
51,Female,Married,109,8,19759.0,1,3,3,1,0,0.982,0.751,2
41,Female,Married,119,2,8062.83,3,4,9,2,3,0.997,0.49,2
42,Female,Married,42,7,6178.2,0,5,10,1,2,0.905,0.135,1
41,Male,Married,18,6,15943.94,2,4,10,4,3,0.985,0.285,1
33,Female,Divorced,90,3,15804.41,4,4,4,2,1,0.985,0.532,3
56,Female,Divorced,117,8,6140.2,0,5,7,0,4,0.97,0.035,1
35,Female,Single,90,0,15757.82,1,2,8,0,1,0.863,0.448,1
38,Female,Divorced,69,7,3140.42,9,0,3,3,0,0.956,0.019,4
56,Female,Married,30,2,16669.58,7,0,1,1,1,0.949,0.44,4
23,Female,Divorced,75,1,11861.07,2,3,10,2,0,0.903,0.857,2
57,Male,Divorced,101,8,7856.38,1,2,2,2,3,0.881,0.288,0
40,Female,Married,82,2,3751.16,2,3,4,0,2,0.935,0.219,2
29,Male,Married,74,4,13220.67,8,4,9,4,1,0.9,0.148,5
46,Female,Divorced,112,4,15744.75,6,3,9,0,0,0.966,0.584,3
31,Female,Divorced,66,4,14459.25,5,5,8,4,1,0.857,0.532,3
37,Male,Divorced,100,8,9371.29,7,4,2,3,0,0.968,0.596,3
45,Male,Single,32,9,3662.99,7,2,5,4,2,0.879,0.464,3
36,Male,Married,41,3,4289.79,4,0,7,2,1,0.97,0.077,3
47,Male,Single,89,10,6536.94,5,1,10,2,3,0.865,0.545,2
38,Male,Divorced,52,7,9558.81,6,2,3,0,4,0.976,0.133,3
43,Male,Single,102,1,18354.92,2,0,2,2,4,0.997,0.009,1
55,Male,Married,33,5,8559.23,5,4,5,3,3,0.931,0.247,2
28,Female,Single,28,4,18758.03,2,3,9,2,2,0.866,0.047,3
29,Female,Single,78,10,11999.49,6,4,3,2,4,0.965,0.39,3
36,Male,Divorced,92,6,10915.24,6,5,1,4,4,0.948,0.285,3
27,Female,Married,94,9,4819.48,7,2,4,3,0,0.997,0.604,3
52,Female,Single,16,3,9652.75,3,1,8,2,0,0.92,0.615,2
39,Female,Divorced,94,6,17746.93,7,3,7,2,0,0.861,0.323,4
29,Female,Divorced,113,1,5115.55,5,2,5,0,0,0.945,0.075,4
45,Female,Married,76,3,13405.46,8,4,2,0,3,0.976,0.551,5
46,Female,Married,7,5,19614.02,4,1,2,4,1,0.874,0.35,2
36,Male,Single,114,10,4061.95,3,2,7,2,2,0.931,0.895,2
48,Male,Married,58,7,7686.91,5,4,3,0,4,0.981,0.028,4
25,Female,Married,33,10,16189.59,1,2,1,2,3,0.869,0.587,1
58,Female,Married,103,6,4809.78,2,0,5,1,2,0.865,0.363,2
51,Female,Divorced,32,2,12335.13,1,2,8,0,1,0.898,0.275,1
38,Male,Divorced,36,7,8913.53,3,3,3,4,0,0.883,0.599,2
51,Female,Single,101,1,18672.55,5,5,6,2,4,0.867,0.323,3
41,Female,Divorced,69,7,16260.15,7,4,4,1,4,0.946,0.678,4
30,Female,Single,48,2,17652.81,8,1,8,3,1,0.987,0.842,4
44,Male,Divorced,66,7,17397.25,5,4,2,1,0,0.878,0.031,4
35,Female,Divorced,52,8,17404.61,3,0,2,2,0,0.921,0.714,2
47,Male,Married,89,0,18490.74,9,3,4,3,1,0.919,0.343,5
59,Male,Single,4,7,8367.59,2,3,3,4,4,0.908,0.432,2
26,Male,Single,109,4,3961.91,7,5,1,0,0,0.886,0.431,5
49,Male,Single,19,5,7858.07,2,0,6,3,0,0.899,0.993,2
33,Female,Single,52,0,7652.02,8,4,4,2,3,0.99,0.137,3
47,Male,Married,36,8,16314.63,9,0,3,1,1,0.87,0.173,5
43,Male,Married,88,7,7759.44,4,3,8,2,4,0.964,0.119,3
58,Female,Single,1,5,7036.02,5,1,5,0,1,0.918,0.302,4
45,Male,Single,73,10,14341.53,9,0,4,1,1,0.97,0.859,5
40,Male,Married,57,8,4923.62,6,2,2,1,2,0.944,0.796,4
49,Female,Divorced,34,9,3901.13,10,0,0,3,3,0.858,0.028,4
47,Female,Married,105,2,14208.83,3,1,0,2,4,0.867,0.711,2
37,Female,Divorced,30,8,16835.3,10,3,3,0,4,0.884,0.535,5
43,Female,Married,119,7,15746.35,6,0,3,3,0,0.864,0.407,3
22,Male,Married,32,9,17591.22,5,1,6,2,2,0.925,0.943,4
31,Female,Single,88,3,9605.45,9,2,8,2,0,0.978,0.79,4
32,Male,Married,7,6,14052.09,6,2,1,3,3,0.927,0.353,3
26,Female,Married,49,0,13249.27,8,3,2,3,2,0.933,0.4,3
25,Female,Single,14,4,3068.95,4,1,6,2,0,0.998,0.536,2
32,Male,Married,57,4,12023.02,6,1,5,1,3,0.868,0.152,4
22,Male,Single,75,4,19735.21,1,3,0,3,1,0.866,0.307,2
32,Female,Married,87,5,6523.68,1,2,4,2,4,0.86,0.639,1
26,Female,Divorced,7,8,14622.41,2,1,7,4,2,0.856,0.69,0
52,Female,Single,1,7,17061.09,5,4,5,4,1,0.941,0.494,3
59,Female,Single,73,2,7616.39,7,0,10,4,2,0.969,0.668,3
43,Male,Single,95,0,12918.01,10,2,9,4,3,0.961,0.802,4
31,Male,Married,36,4,8710.97,8,0,9,4,0,0.949,0.458,3
25,Female,Single,102,0,18202.31,8,2,5,1,3,0.942,0.35,4
26,Male,Single,44,8,17893.59,10,3,0,1,2,0.991,0.976,5
28,Female,Single,30,4,7530.97,3,0,10,1,0,0.884,0.252,2
42,Male,Divorced,89,6,8231.83,8,5,4,4,4,0.95,0.122,3
32,Female,Single,108,10,11327.76,9,3,8,3,4,0.91,0.349,4
59,Female,Single,68,1,7939.05,2,4,3,1,4,0.934,0.447,2
45,Male,Divorced,12,3,15495.53,6,0,1,4,1,0.991,0.758,2
49,Female,Married,46,5,10385.84,3,5,6,4,1,0.893,0.215,2
55,Male,Married,19,2,7094.29,2,3,10,1,1,0.876,0.355,2
42,Male,Married,64,0,16704.15,4,1,1,0,2,0.915,0.505,3
28,Female,Married,28,6,4327.81,4,0,2,1,4,0.96,0.498,2
27,Male,Single,36,2,7429.74,6,1,7,4,0,0.928,0.638,3
37,Male,Divorced,80,3,7206.29,1,2,2,2,4,0.988,0.929,1
43,Female,Married,68,1,12663.41,9,4,0,3,2,0.967,0.474,4
58,Female,Divorced,105,0,6029.07,2,2,7,3,1,0.989,0.856,0
31,Male,Married,38,5,14072.97,3,0,7,0,0,0.86,0.66,2
31,Male,Married,38,3,8017.24,4,0,1,3,0,0.869,0.941,3
42,Female,Divorced,41,7,14262.07,2,4,8,0,2,0.98,0.567,2
51,Female,Single,90,4,6233.92,6,1,7,1,0,0.904,0.991,3
52,Male,Divorced,18,10,10608.94,2,3,0,4,4,0.895,0.097,1
50,Female,Divorced,54,2,14909.17,7,0,5,4,3,0.968,0.045,3
41,Female,Divorced,40,0,3479.2,6,3,4,1,3,0.924,0.794,4
25,Male,Married,67,10,3878.44,2,0,7,4,4,0.976,0.27,0
44,Male,Single,31,7,10162.07,0,1,9,0,1,0.92,0.378,1
48,Female,Single,112,4,11333.11,8,5,8,3,2,0.861,0.628,5
31,Female,Married,118,3,12592.36,9,1,10,3,0,0.976,0.549,3
54,Female,Married,5,0,15834.2,5,4,10,1,0,0.928,0.725,3
34,Male,Single,89,9,12065.35,3,3,9,0,2,0.958,0.107,3
59,Male,Single,100,5,12235.89,6,0,8,4,2,0.893,0.289,3
36,Male,Married,35,3,4766.46,2,5,8,1,4,0.984,0.069,2
45,Female,Single,53,9,19978.97,2,4,5,3,3,0.87,0.223,1
57,Female,Married,79,0,12373.05,0,3,2,3,4,0.859,0.125,2
26,Female,Single,101,8,6388.86,6,1,8,0,3,0.869,0.953,4
23,Male,Single,23,10,12372.79,8,5,7,2,0,0.918,0.4,5
33,Male,Married,46,3,3077.34,4,0,8,3,0,0.943,0.127,3
47,Male,Single,35,4,8348.75,6,5,0,0,4,0.894,0.541,4
24,Female,Divorced,63,7,8320.0,2,5,6,0,1,0.993,0.896,3
59,Male,Married,84,0,4566.4,5,0,1,4,3,0.917,0.868,2
54,Male,Divorced,44,2,3822.26,6,0,4,1,2,0.9,0.244,4
44,Female,Divorced,8,8,8390.38,1,0,1,1,1,0.922,0.332,1
55,Male,Married,58,9,9341.29,8,5,8,4,4,0.949,0.8,4
51,Male,Married,90,6,13996.22,2,5,0,2,2,0.931,0.387,2
40,Female,Single,108,0,16679.35,9,0,3,3,3,0.937,0.501,4
43,Female,Single,24,3,7512.52,6,4,9,1,2,0.985,0.504,4
28,Female,Single,65,10,17944.35,9,5,6,1,0,0.931,0.14,5
52,Male,Single,18,9,10405.71,5,0,6,0,2,0.935,0.428,3
32,Female,Single,85,8,14415.51,10,5,7,3,2,0.863,0.72,4
27,Male,Single,94,6,15570.17,10,2,10,2,1,0.877,0.196,5
30,Male,Divorced,92,5,8652.02,2,1,7,3,3,0.868,0.888,1
33,Male,Married,39,8,15049.24,8,2,7,4,3,0.882,0.477,4
43,Female,Married,118,2,12724.31,6,4,1,4,0,0.956,0.41,3
30,Male,Single,114,10,17806.53,3,5,2,3,1,0.934,0.192,2
28,Female,Divorced,58,5,17365.4,7,4,10,1,0,0.895,0.365,4
30,Female,Married,98,4,7492.44,5,2,5,1,1,0.861,0.305,5
33,Female,Divorced,59,8,11606.35,3,1,6,3,3,0.918,0.258,2
27,Male,Divorced,81,1,17257.14,2,3,7,0,0,0.866,0.159,3
53,Male,Single,82,2,3871.19,10,2,7,3,2,0.874,0.368,5
50,Male,Married,6,9,19046.22,6,2,0,1,1,0.959,0.058,3
38,Female,Married,57,2,16197.62,5,5,7,2,3,0.967,0.014,3
58,Male,Married,84,4,10913.36,9,5,5,4,3,0.931,0.624,4
35,Male,Single,68,3,14239.29,0,0,0,2,3,0.906,0.437,0
41,Female,Married,119,4,9135.4,9,1,10,4,1,0.886,0.417,4
28,Male,Divorced,21,5,11389.53,9,5,9,0,4,0.91,0.12,5
41,Female,Single,20,3,19268.98,9,2,1,1,3,0.957,0.342,4
44,Female,Single,2,5,3603.84,6,3,5,4,2,0.935,0.643,4
42,Male,Married,110,0,3793.77,5,2,1,0,0,0.991,0.547,2
41,Female,Single,37,0,9739.37,4,0,7,3,4,0.964,0.676,1
48,Female,Single,114,10,19316.9,3,3,6,3,4,0.937,0.359,2
38,Male,Single,7,3,19109.01,9,2,7,2,0,0.958,0.066,4
38,Female,Divorced,117,7,15793.32,3,0,6,1,3,0.871,0.887,2
46,Female,Single,62,3,18197.89,5,5,8,1,2,0.865,0.794,3
38,Male,Single,78,0,4391.42,2,0,4,2,4,0.99,0.631,2
40,Male,Single,69,0,11101.54,7,5,6,0,4,0.988,0.922,4
28,Female,Married,19,4,19325.81,7,2,7,3,4,0.977,0.637,3
57,Male,Divorced,38,9,5385.04,2,2,5,1,0,0.902,0.411,2
52,Male,Divorced,39,5,6411.38,6,0,1,3,3,0.945,0.612,2
59,Female,Single,114,9,8200.18,5,4,6,4,1,0.942,0.823,3
41,Female,Single,112,4,19013.29,0,0,3,0,3,0.901,0.096,2
26,Female,Divorced,46,10,6823.85,0,3,8,4,3,0.942,0.853,0
36,Female,Married,106,3,3020.56,4,4,5,4,0,0.92,0.091,2
26,Male,Single,58,6,10901.36,3,5,2,3,4,0.857,0.134,2
35,Female,Single,28,3,14611.67,2,3,9,4,2,0.906,0.549,1
28,Male,Single,12,9,14385.64,4,3,1,0,2,0.965,0.902,3
29,Female,Divorced,16,2,4310.72,8,1,3,3,2,0.863,0.359,4
32,Female,Single,75,10,12863.8,9,4,6,1,4,0.854,0.987,3
27,Male,Single,56,3,16252.1,6,3,2,3,0,0.862,0.198,3
53,Female,Single,80,8,4047.93,0,0,1,0,2,0.875,0.075,1
23,Female,Divorced,114,0,18296.44,9,4,1,2,2,0.91,0.921,4
26,Female,Single,87,9,19119.74,3,0,8,1,1,0.979,0.16,2
37,Female,Single,60,4,19058.7,8,3,2,1,1,0.907,0.095,4
56,Female,Single,19,0,6133.04,5,0,9,2,3,0.89,0.405,2
49,Male,Divorced,81,7,19255.25,6,3,8,4,3,0.96,0.331,2
59,Male,Single,48,1,17076.41,3,5,7,4,0,0.941,0.766,3
43,Male,Divorced,68,0,13692.88,7,2,4,3,1,0.852,0.409,3
34,Female,Single,81,1,18761.21,5,0,6,1,0,0.923,0.723,3
54,Male,Single,80,5,3783.83,8,2,0,3,3,0.985,0.831,4
23,Female,Single,76,6,4657.24,2,5,8,3,0,0.883,0.391,2
28,Male,Single,47,1,11687.72,3,1,8,1,4,0.895,0.049,2
48,Male,Divorced,10,4,12139.9,6,2,10,2,3,0.895,0.865,3
57,Male,Divorced,48,0,12261.62,0,2,8,1,3,0.869,0.001,1
46,Male,Married,32,9,16639.64,3,3,5,3,2,0.889,0.508,1
27,Male,Married,1,5,13562.98,10,4,9,4,4,0.972,0.086,5
51,Male,Divorced,21,3,6591.93,9,4,1,3,0,0.944,0.367,5
58,Male,Married,113,10,6397.26,0,0,3,2,1,0.939,0.014,1
37,Female,Married,5,9,13419.87,9,5,0,4,4,0.996,0.771,4
46,Male,Divorced,108,10,16947.69,10,0,9,2,4,0.901,0.136,5
24,Male,Divorced,117,7,8193.68,0,4,5,4,4,0.885,0.904,0
35,Male,Divorced,17,3,8693.26,0,0,0,0,2,0.993,0.106,1
23,Male,Single,66,2,9906.27,5,3,3,1,1,0.938,0.169,3
36,Male,Single,108,3,19299.03,8,4,10,4,3,0.921,0.481,4
52,Female,Divorced,34,4,11938.95,9,2,2,1,3,0.892,0.567,5
22,Male,Divorced,24,6,6669.63,1,5,10,4,3,0.868,0.265,1
36,Male,Single,120,1,13124.44,2,1,2,2,4,0.867,0.619,2
40,Male,Divorced,109,1,19872.1,2,0,3,2,0,0.923,1.0,1
47,Female,Single,89,9,3353.35,6,0,10,2,1,0.913,0.133,4
46,Male,Divorced,107,0,10521.07,0,0,2,1,3,0.926,0.727,2
24,Female,Married,63,10,6937.84,6,3,10,1,3,0.905,0.155,3
43,Female,Married,6,1,19759.42,6,0,3,3,2,0.973,0.376,2
42,Male,Single,85,6,14773.57,3,0,4,2,4,0.859,0.125,3
55,Male,Divorced,66,3,18934.72,1,1,0,0,1,0.873,0.478,1
37,Male,Married,55,0,9005.22,6,1,8,3,1,0.916,0.214,4
32,Male,Single,42,1,9848.73,8,1,1,3,0,0.974,0.806,3
56,Male,Single,48,3,15889.52,1,1,10,0,1,0.88,0.116,2
50,Male,Single,17,3,12152.8,5,5,10,0,1,0.858,0.968,4
38,Male,Divorced,66,9,7837.5,8,5,4,0,2,0.875,0.447,4
51,Male,Divorced,33,7,15768.05,10,3,3,4,0,0.998,0.43,4
52,Male,Single,16,0,3912.93,5,4,8,0,4,0.981,0.09,3
43,Female,Married,62,1,3999.46,8,0,7,2,2,0.898,0.772,4
58,Male,Married,21,2,16716.48,4,2,0,2,2,0.946,0.53,3
50,Male,Married,86,4,18616.02,6,3,8,4,4,0.894,0.326,2
23,Male,Married,86,5,19935.71,7,5,9,2,2,0.957,0.578,4
57,Male,Single,7,7,8987.01,3,0,6,2,4,0.994,0.027,2
27,Female,Divorced,44,3,16318.41,5,1,10,2,3,0.938,0.955,3
25,Female,Divorced,120,1,18029.4,4,2,2,0,4,0.944,0.915,2
29,Female,Married,119,4,18684.61,0,1,5,0,2,0.994,0.592,1
53,Female,Divorced,62,6,4286.45,3,5,0,3,4,0.948,0.291,1
41,Male,Married,26,2,19385.53,3,2,6,1,2,0.922,0.32,3
28,Male,Single,43,8,5279.8,2,3,2,3,0,0.879,0.805,0
52,Female,Divorced,94,0,11428.69,1,0,6,3,1,0.85,0.952,1
46,Female,Divorced,15,8,9085.56,7,3,1,4,4,0.923,0.464,4
42,Female,Divorced,63,2,12747.78,7,2,8,1,2,0.903,0.114,5
50,Male,Married,36,7,15988.16,8,5,6,3,3,0.858,0.904,4
32,Male,Single,28,3,9341.23,9,3,10,2,3,0.997,0.647,5
50,Female,Single,60,9,15652.39,9,3,0,2,3,0.953,0.44,5
23,Male,Married,18,8,12146.78,3,5,7,4,4,0.862,0.712,2
29,Male,Single,84,6,7241.8,2,5,1,3,0,0.918,0.535,0
27,Male,Single,102,1,4654.74,10,5,9,4,2,0.922,0.551,5
46,Female,Divorced,76,1,16478.54,3,3,1,0,2,0.926,0.152,2
55,Male,Married,4,7,10891.5,10,1,2,2,3,0.971,0.281,5
49,Male,Divorced,69,0,5679.13,1,4,9,3,0,0.929,0.341,1
58,Male,Married,106,2,17078.24,6,5,10,1,3,0.941,0.934,4
53,Female,Single,105,8,7139.04,7,1,2,4,0,0.862,0.693,3
56,Male,Divorced,75,6,19302.4,8,0,1,2,0,0.908,0.553,4
58,Male,Divorced,43,5,18442.56,7,4,2,0,1,0.911,0.341,5
37,Female,Single,95,2,17556.63,4,1,1,3,2,0.872,0.945,2
44,Male,Married,58,3,11750.84,5,2,0,1,0,0.886,0.57,3
57,Female,Divorced,83,1,11761.25,1,3,7,0,0,0.926,0.36,2
53,Male,Single,56,7,16816.88,1,4,9,4,4,0.881,0.032,0
37,Female,Single,95,1,19706.88,3,4,1,2,4,0.906,0.609,2
58,Female,Single,1,0,8547.21,10,5,5,0,4,0.912,0.362,5
55,Female,Single,43,5,10022.21,8,2,0,4,0,0.86,0.278,4
41,Female,Divorced,25,1,9513.3,3,4,4,0,2,0.99,0.507,3
24,Male,Married,111,5,4410.52,1,5,4,3,2,0.924,0.058,2
32,Male,Divorced,43,2,4407.28,0,0,7,3,2,0.983,0.844,0
25,Male,Married,101,2,15846.71,7,4,3,4,1,0.992,0.169,4
56,Female,Single,17,2,12546.29,1,1,8,2,0,0.872,0.168,2
47,Male,Married,44,8,17645.8,0,2,2,2,4,0.937,0.036,1
52,Female,Divorced,73,1,16381.47,8,0,10,3,3,0.945,0.275,4
38,Female,Single,93,7,6308.23,9,2,8,2,0,0.945,0.639,5
36,Female,Single,70,7,9961.06,6,2,4,0,2,0.901,0.232,4
56,Female,Single,70,8,16244.48,3,2,7,3,0,0.895,0.219,2
59,Male,Single,33,6,11287.69,3,0,9,2,3,0.895,0.063,2
28,Male,Single,114,9,7953.78,10,4,3,1,1,0.94,0.787,5
29,Male,Married,2,5,13080.61,6,0,7,4,1,0.93,0.783,3
51,Male,Married,45,9,9973.53,6,4,7,1,0,0.892,0.721,4
43,Female,Single,63,0,3406.91,4,3,4,1,1,0.929,0.151,3
30,Female,Married,52,9,3270.07,2,4,7,4,1,0.962,0.159,2
56,Male,Single,71,7,15699.78,5,3,6,4,4,0.881,0.666,2
38,Male,Single,58,3,11261.84,1,2,4,3,2,0.939,0.316,0
26,Male,Divorced,31,1,11615.04,9,5,0,0,2,0.936,0.524,5
30,Female,Married,101,2,7576.97,8,1,0,1,3,0.949,0.76,4
54,Male,Married,55,9,14816.16,0,3,3,3,2,0.953,0.243,1
34,Female,Single,40,0,3226.76,2,3,10,1,4,0.944,0.433,2
32,Female,Married,90,6,16885.1,3,5,5,3,4,0.878,0.812,2
34,Male,Divorced,3,7,6436.15,6,5,5,1,4,0.956,0.503,4
28,Male,Divorced,49,10,5429.6,7,0,6,1,4,0.859,0.068,5
36,Male,Single,80,7,15246.41,8,1,1,4,1,0.935,0.439,3
51,Female,Married,77,10,8675.41,0,0,0,3,0,0.987,0.575,1
48,Male,Divorced,105,8,17291.06,0,5,5,4,2,0.892,0.339,0
53,Female,Single,64,7,3571.68,0,4,7,1,1,0.882,0.61,1
38,Female,Married,68,9,18662.56,10,2,10,0,1,0.882,0.596,5
55,Male,Married,47,3,12571.84,3,0,8,0,0,0.912,0.934,3
41,Male,Divorced,71,1,5015.81,9,2,5,4,0,0.963,0.204,4
34,Male,Married,28,3,7170.28,2,3,3,2,2,0.91,0.845,2
27,Female,Married,68,0,12796.76,6,0,0,0,0,0.92,0.624,4
36,Female,Married,39,7,9348.6,9,2,7,2,2,0.851,0.074,5
29,Male,Single,96,8,11783.61,9,5,5,0,0,0.93,0.769,5
47,Male,Single,100,4,12258.25,7,4,3,4,3,0.939,0.189,4
36,Female,Married,27,10,10811.56,6,3,8,3,1,0.867,0.624,3
28,Male,Single,80,4,18019.58,6,4,1,4,3,0.908,0.575,3
39,Male,Divorced,36,4,10707.83,6,2,3,0,0,0.909,0.364,4
25,Female,Divorced,83,5,14087.68,5,1,2,0,1,0.94,0.377,3
46,Female,Divorced,45,4,3500.33,6,1,10,2,0,0.932,0.046,3
36,Female,Divorced,51,10,11986.44,7,1,7,3,1,0.882,0.604,4
48,Female,Married,110,7,6398.34,1,4,2,2,2,0.861,0.33,2
57,Female,Single,54,3,4244.6,10,4,10,0,1,0.948,0.897,5
35,Female,Single,96,9,13310.23,6,1,4,2,4,0.9,0.468,3
36,Female,Single,31,7,18761.82,10,5,0,4,0,0.924,0.36,4
56,Female,Married,58,9,5181.85,10,5,5,4,3,0.851,0.701,4
